0.0,1.0,1.009492896698009
0.016,0.97927,0.9808982187751886
0.032,0.95703,0.9673632710643834
0.048,0.966509,0.9569641875103594
0.064,0.965317,0.9481108039015077
0.08,0.929086,0.9401458461362225
0.096,0.946682,0.932720895424105
0.112,0.929958,0.9256268531930009
0.128,0.924351,0.9187290497366615
0.144,0.895334,0.9119371644288964
0.16,0.915466,0.9051893961268219
0.176,0.887432,0.8984433292194635
0.192,0.897016,0.8916702764956443
0.208,0.903224,0.8848515714551963
0.224,0.88813,0.8779760229933266
0.24,0.852453,0.8710380993809095
0.256,0.84756,0.8640365901008221
0.272,0.861192,0.8569735928352554
0.288,0.848138,0.8498537292178378
0.304,0.83317,0.8426835264298046
0.32,0.82674,0.835470922317484
0.336,0.832689,0.8282248647816518
0.352,0.817583,0.8209549847143693
0.368,0.80658,0.8136713274540123
0.384,0.815455,0.8063841316176091
0.4,0.780029,0.7991036468779854
0.416,0.794378,0.791839984174813
0.432,0.798516,0.7846029932360247
0.448,0.783114,0.7774021633044264
0.464,0.764162,0.7702465437240252
0.48,0.761108,0.7631446816163323
0.496,0.768508,0.7561045743201261
0.512,0.743768,0.7491336346148015
0.528,0.745635,0.7422386670228056
0.544,0.735162,0.7354258537089131
0.56,0.738927,0.7287007486762888
0.576,0.721902,0.7220682791109514
0.592,0.717021,0.7155327528543911
0.608,0.70552,0.7090978710938919
0.624,0.731117,0.70276674545544
0.64,0.660472,0.696541918767848
0.656,0.673687,0.6904253888411158
0.672,0.701075,0.6844186346687088
0.688,0.686564,0.6785226445236885
0.704,0.683714,0.6727379454734059
0.72,0.664982,0.6670646338875628
0.736,0.651357,0.6615024065604451
0.752,0.648837,0.6560505921104708
0.768,0.651206,0.6507081823592935
0.784,0.649257,0.6454738634288135
0.8,0.641355,0.6403460463278283
0.816,0.625822,0.6353228968309211
0.832,0.643356,0.6304023644806699
0.848,0.614164,0.6255822105705484
0.864,0.628266,0.6208600349900694
0.88,0.621502,0.6162333018359387
0.896,0.595389,0.6116993637133301
0.912,0.607956,0.6072554846699402
0.928,0.602323,0.6028988617223751
0.944,0.590554,0.5986266449496775
0.96,0.585133,0.594435956142571
0.976,0.592436,0.5903239060093088
0.992,0.581762,0.5862876099499806
1.008,0.563492,0.582324202420807
1.024,0.597985,0.5784308499184209
1.04,0.572826,0.5746047626214804
1.056,0.599666,0.5708432047332349
1.072,0.57623,0.5671435035739566
1.088,0.564188,0.5635030574765253
1.104,0.540393,0.5599193425419737
1.12,0.537405,0.556389918314532
1.136,0.546421,0.5529124324377329
1.152,0.552211,0.5494846243544806
1.168,0.556047,0.546104328114753
1.184,0.545492,0.5427694743548042
1.2,0.529953,0.5394780915114741
1.216,0.561669,0.5362283063344846
1.232,0.543093,0.5330183437585151
1.248,0.498933,0.5298465261954173
1.264,0.540241,0.5267112723051942
1.28,0.532134,0.5236110953024026
1.296,0.502933,0.5205446008524435
1.312,0.530186,0.5175104846098478
1.328,0.529153,0.5145075294481654
1.344,0.492327,0.5115346024284538
1.36,0.497687,0.5085906515506863
1.376,0.493847,0.5056747023296548
1.392,0.498426,0.502785854234187
1.408,0.496563,0.49992327702572703
1.424,0.496511,0.49708620702958256
1.44,0.495823,0.4942739433694199
1.456,0.493415,0.49148584419292746
1.472,0.481848,0.4887213229139615
1.488,0.46462,0.48597984449396153
1.504,0.481554,0.4832609217829833
1.52,0.486714,0.48056411193834897
1.536,0.486329,0.47788901293667146
1.552,0.476466,0.4752352601928728
1.568,0.476739,0.4726025232977934
1.584,0.466205,0.46999050288407695
1.6,0.472112,0.4673989276282289
1.616,0.467032,0.4648275513950699
1.632,0.469916,0.4622761505292534
1.648,0.478721,0.4597445212970777
