Time Real
1.44835e+07 0.937946
1.4549e+07 0.922269
1.46145e+07 0.933212
1.46801e+07 0.934652
1.47456e+07 0.94028
1.48111e+07 0.940928
1.48767e+07 0.933439
1.49422e+07 0.932037
1.50077e+07 0.928204
1.50733e+07 0.924624
1.51388e+07 0.930267
1.52044e+07 0.936741
1.52699e+07 0.943882
1.53354e+07 0.925051
1.5401e+07 0.947508
1.54665e+07 0.932074
1.5532e+07 0.935798
1.55976e+07 0.931002
1.56631e+07 0.944728
1.57286e+07 0.944631
1.57942e+07 0.93832
1.58597e+07 0.92883
1.59252e+07 0.930756
1.59908e+07 0.938588
1.60563e+07 0.941471
1.61219e+07 0.940257
1.61874e+07 0.952371
1.62529e+07 0.950568
1.63185e+07 0.940849
1.6384e+07 0.940646
1.64495e+07 0.946271
1.65151e+07 0.944483
1.65806e+07 0.938059
1.66461e+07 0.942017
1.67117e+07 0.947382
1.67772e+07 0.939411
1.68428e+07 0.954215
1.69083e+07 0.941316
1.69738e+07 0.948739
1.70394e+07 0.946227
1.71049e+07 0.953741
1.71704e+07 0.951129
1.7236e+07 0.944545
1.73015e+07 0.94153
1.7367e+07 0.943753
1.74326e+07 0.941914
1.74981e+07 0.956337
1.75636e+07 0.952327
1.76292e+07 0.948628
1.76947e+07 0.936603
1.77603e+07 0.969343
1.78258e+07 0.950772
1.78913e+07 0.954236
1.79569e+07 0.942461
1.80224e+07 0.951802
1.80879e+07 0.951107
1.81535e+07 0.954214
1.8219e+07 0.951833
1.82845e+07 0.953671
1.83501e+07 0.948975
1.84156e+07 0.94616
1.84812e+07 0.947904
1.85467e+07 0.946089
1.86122e+07 0.946044
1.86778e+07 0.930914
1.87433e+07 0.953325
1.88088e+07 0.950271
1.88744e+07 0.947836
1.89399e+07 0.94271
1.90054e+07 0.950762
1.9071e+07 0.956066
1.91365e+07 0.962322
1.9202e+07 0.939697
1.92676e+07 0.951067
1.93331e+07 0.946944
1.93987e+07 0.943999
1.94642e+07 0.938913
1.95297e+07 0.95883
1.95953e+07 0.947351
1.96608e+07 0.95405
1.97263e+07 0.961027
1.97919e+07 0.955203
1.98574e+07 0.951471
1.99229e+07 0.969458
1.99885e+07 0.963888
2.0054e+07 0.962777
2.01196e+07 0.958349
2.01851e+07 0.964989
2.02506e+07 0.958784
2.03162e+07 0.968195
2.03817e+07 0.968068
2.04472e+07 0.963611
2.05128e+07 0.963592
2.05783e+07 0.958851
2.06438e+07 0.967781
2.07094e+07 0.968909
2.07749e+07 0.969844
2.08404e+07 0.951216
2.0906e+07 0.958504
2.09715e+07 0.971809
2.10371e+07 0.954639
2.11026e+07 0.959755
2.11681e+07 0.94921
2.12337e+07 0.958563
2.12992e+07 0.969368
2.13647e+07 0.956395
2.14303e+07 0.974251
2.14958e+07 0.966176
2.15613e+07 0.975854
2.16269e+07 0.968175
2.16924e+07 0.970781
2.1758e+07 0.974361
2.18235e+07 0.978881
2.1889e+07 0.979196
2.19546e+07 0.985144
2.20201e+07 0.985118
2.20856e+07 0.968384
2.21512e+07 0.966215
2.22167e+07 0.987146
2.22822e+07 0.980928
2.23478e+07 0.979322
2.24133e+07 0.974165
2.24788e+07 0.993848
2.25444e+07 0.987385
2.26099e+07 0.979966
2.26755e+07 0.983783
2.2741e+07 0.979096
2.28065e+07 0.986613
2.28721e+07 0.980792
2.29376e+07 0.972702
2.30031e+07 0.990335
2.30687e+07 0.975751
2.31342e+07 0.97225
2.31997e+07 0.969709
2.32653e+07 0.97441
2.33308e+07 0.974129
2.33964e+07 0.950147
2.34619e+07 0.978536
2.35274e+07 0.977541
2.3593e+07 0.982172
2.36585e+07 0.972757
2.3724e+07 0.971828
2.37896e+07 0.969264
2.38551e+07 0.958214
2.39206e+07 0.962458
2.39862e+07 0.971626
2.40517e+07 0.963507
2.41172e+07 0.967886
2.41828e+07 0.942862
2.42483e+07 0.974867
2.43139e+07 0.960128
2.43794e+07 0.954893
2.44449e+07 0.959709
2.45105e+07 0.973893
2.4576e+07 0.964906
2.46415e+07 0.959228
2.47071e+07 0.962202
2.47726e+07 0.952425
2.48381e+07 0.943503
2.49037e+07 0.956505
2.49692e+07 0.96871
2.50348e+07 0.959197
2.51003e+07 0.963549
2.51658e+07 0.960124
2.52314e+07 0.961724
2.52969e+07 0.962758
2.53624e+07 0.956585
2.5428e+07 0.947405
2.54935e+07 0.954131
2.5559e+07 0.955883
2.56246e+07 0.973031
2.56901e+07 0.962889
2.57556e+07 0.969423
2.58212e+07 0.965239
2.58867e+07 0.954306
2.59523e+07 0.971379
2.60178e+07 0.970391
2.60833e+07 0.962198
2.61489e+07 0.965436
2.62144e+07 0.978746
2.62799e+07 0.964546
2.63455e+07 0.965068
2.6411e+07 0.97475
2.64765e+07 0.970138
2.65421e+07 0.987161
2.66076e+07 0.976799
2.66732e+07 0.964674
2.67387e+07 0.970991
2.68042e+07 0.97323
2.68698e+07 0.969393
2.69353e+07 0.976019
2.70008e+07 0.984689
2.70664e+07 0.984679
2.71319e+07 0.97931
2.71974e+07 0.972712
2.7263e+07 0.983832
2.73285e+07 0.974021
2.7394e+07 0.976577
2.74596e+07 0.966092
2.75251e+07 0.970581
2.75907e+07 0.97372
2.76562e+07 0.976578
2.77217e+07 0.986101
2.77873e+07 0.978208
2.78528e+07 1
2.79183e+07 0.971186
2.79839e+07 0.975091
2.80494e+07 0.973761
2.81149e+07 0.970499
2.81805e+07 0.983976
2.8246e+07 0.968227
2.83116e+07 0.974117
2.83771e+07 0.979138
2.84426e+07 0.972502
2.85082e+07 0.974315
2.85737e+07 0.97108
2.86392e+07 0.979296
2.87048e+07 0.979224
2.87703e+07 0.975755
2.88358e+07 0.976071
2.89014e+07 0.977771
2.89669e+07 0.980187
2.90324e+07 0.970748
2.9098e+07 0.964418
2.91635e+07 0.980935
2.92291e+07 0.976679
2.92946e+07 0.981606
2.93601e+07 0.977464
2.94257e+07 0.984118
2.94912e+07 0.976115
2.95567e+07 0.974712
2.96223e+07 0.966952
2.96878e+07 0.980943
2.97533e+07 0.966717
2.98189e+07 0.981044
2.98844e+07 0.973545
2.995e+07 0.97295
3.00155e+07 0.977793
3.0081e+07 0.980738
3.01466e+07 0.989063
3.02121e+07 0.975382
3.02776e+07 0.979668
3.03432e+07 0.975828
3.04087e+07 0.982851
3.04742e+07 0.972826
3.05398e+07 0.982093
3.06053e+07 0.971113
3.06708e+07 0.979272
3.07364e+07 0.980311
3.08019e+07 0.97771
3.08675e+07 0.977653
3.0933e+07 0.975101
3.09985e+07 0.975578
3.10641e+07 0.981723
3.11296e+07 0.982423
3.11951e+07 0.970176
3.12607e+07 0.972281
3.13262e+07 0.987061
3.13917e+07 0.963901
3.14573e+07 0.968218
3.15228e+07 0.973892
3.15884e+07 0.973011
3.16539e+07 0.974194
3.17194e+07 0.97342
3.1785e+07 0.981026
3.18505e+07 0.967316
3.1916e+07 0.97655
3.19816e+07 0.960101
3.20471e+07 0.978243
3.21126e+07 0.971522
3.21782e+07 0.979399
3.22437e+07 0.985885
3.23092e+07 0.977498
3.23748e+07 0.966024
3.24403e+07 0.986627
3.25059e+07 0.979516
3.25714e+07 0.970354
3.26369e+07 0.998565
3.27025e+07 0.976688
3.2768e+07 0.985348
3.28335e+07 0.997136
3.28991e+07 0.993163
3.29646e+07 0.975916
3.30301e+07 0.983683
3.30957e+07 0.981285
3.31612e+07 0.974633
3.32268e+07 0.98224
3.32923e+07 0.976793
3.33578e+07 0.989082
3.34234e+07 0.978188
3.34889e+07 0.990693
