Time Real
357376 0.916762
358400 0.911554
359424 0.922221
360448 0.870665
361472 0.964221
362496 0.924857
363520 0.921329
364544 0.94827
365568 0.908308
366592 0.92178
367616 0.882503
368640 0.947501
369664 0.93443
370688 0.928405
371712 0.913743
372736 0.906132
373760 0.949736
374784 0.896351
375808 0.969781
376832 0.930777
377856 0.892714
378880 0.925806
379904 0.95488
380928 0.914379
381952 0.942588
382976 0.939951
384000 0.937563
385024 0.938012
386048 0.906678
387072 0.923421
388096 0.897807
389120 0.953835
390144 0.9151
391168 0.909267
392192 0.934115
393216 0.944975
394240 0.901154
395264 0.975081
396288 0.92087
397312 0.924104
398336 0.912813
399360 0.916769
400384 0.93762
401408 0.910775
402432 0.948786
403456 0.924202
404480 0.959258
405504 0.940385
406528 0.907742
407552 0.950598
408576 0.928717
409600 0.942437
410624 0.935697
411648 0.886801
412672 0.923543
413696 0.926535
414720 0.885068
415744 0.949779
416768 0.906146
417792 0.906966
418816 0.904938
419840 0.92495
420864 0.963771
421888 0.925491
422912 0.916996
423936 0.939348
424960 0.931061
425984 0.942008
427008 0.91384
428032 0.937166
429056 0.919697
430080 0.924865
431104 0.912126
432128 0.957932
433152 0.93072
434176 0.898121
435200 0.914202
436224 0.921938
437248 0.921068
438272 0.940874
439296 0.929221
440320 0.899522
441344 0.90922
442368 0.908472
443392 0.902923
444416 0.939771
445440 0.967351
446464 0.920511
447488 0.928105
448512 0.907569
449536 0.915794
450560 0.928477
451584 0.949577
452608 0.906172
453632 0.901629
454656 0.931851
455680 0.913717
456704 0.931968
457728 0.940825
458752 0.90924
459776 0.93671
460800 0.929808
461824 0.908536
462848 0.899092
463872 0.909356
464896 0.944606
465920 0.920592
466944 0.922375
467968 0.889884
468992 0.885131
470016 0.958319
471040 0.980557
472064 0.921954
473088 0.908906
474112 0.943185
475136 0.911303
476160 0.894995
477184 0.91566
478208 0.94691
479232 0.921981
480256 0.902228
481280 0.914224
482304 0.920593
483328 0.952947
484352 0.895607
485376 0.934655
486400 0.92421
487424 0.908824
488448 0.931497
489472 0.947052
490496 0.910181
491520 0.894513
492544 0.916728
493568 0.926241
494592 0.93823
495616 0.92881
496640 0.931875
497664 0.908911
498688 0.92057
499712 0.939014
500736 0.950211
501760 0.946731
502784 0.935991
503808 0.896513
504832 0.89432
505856 0.909759
506880 0.929842
507904 0.947503
508928 0.910553
509952 0.89975
510976 0.959491
512000 0.961353
513024 0.911393
514048 0.928303
515072 0.914834
516096 0.894151
517120 0.9234
518144 0.879968
519168 0.953133
520192 0.936128
521216 0.932578
522240 0.945843
523264 0.921068
524288 0.9142
525312 0.939996
526336 0.937233
527360 0.87503
528384 0.910147
529408 0.927567
530432 0.936104
531456 0.927661
532480 0.914154
533504 0.905005
534528 0.969393
535552 0.942311
536576 0.900921
537600 0.907435
538624 0.935141
539648 0.906671
540672 0.934069
541696 0.914279
542720 0.933234
543744 0.900354
544768 0.909814
545792 0.965243
546816 0.904762
547840 0.941384
548864 0.886117
549888 0.927588
550912 0.946889
551936 0.927164
552960 0.960205
553984 0.900171
555008 0.91967
556032 0.959071
557056 0.890592
558080 0.913074
559104 0.913603
560128 0.916059
561152 0.933791
562176 0.905348
563200 0.93172
564224 0.938668
565248 0.928936
566272 0.882474
567296 0.926825
568320 0.917719
569344 0.879211
570368 0.931379
571392 0.922055
572416 0.892867
573440 0.898583
574464 0.926186
575488 0.889479
576512 0.939889
577536 0.952187
578560 0.91217
579584 0.928247
580608 0.906807
581632 0.903412
582656 0.931806
583680 0.936671
584704 0.959605
585728 0.953109
586752 0.920663
587776 0.928591
588800 0.920895
589824 0.947508
590848 0.906345
591872 0.946541
592896 0.935966
593920 0.900085
594944 0.929479
595968 0.936769
596992 0.915325
598016 0.938016
599040 0.927539
600064 0.913481
601088 0.899887
602112 0.936364
603136 0.899068
604160 0.882897
605184 0.951878
606208 0.933402
607232 0.95635
608256 0.92867
609280 0.934485
610304 0.95908
611328 0.937055
612352 0.935193
613376 0.950646
614400 0.908373
615424 0.911423
616448 0.910786
617472 0.932654
618496 0.963767
619520 0.937934
620544 0.934035
621568 0.935106
622592 0.915797
623616 0.898277
624640 0.93115
625664 0.898927
626688 0.92887
627712 0.935017
628736 0.949122
629760 0.936169
630784 0.911523
631808 0.929745
632832 0.927446
633856 0.893306
634880 0.925653
635904 0.917261
636928 0.930938
637952 0.881238
638976 0.918205
640000 0.921357
641024 0.949661
642048 0.884815
643072 0.888296
644096 0.932805
645120 0.955515
646144 0.899526
647168 0.903931
648192 0.92955
649216 0.914441
650240 0.942691
651264 0.936421
652288 0.889973
653312 0.908269
654336 0.923808
655360 0.934615
656384 0.917675
657408 0.940289
658432 0.919065
659456 0.899703
660480 0.948258
661504 0.888877
662528 0.935059
663552 0.950986
664576 0.962211
665600 0.947454
666624 0.957637
667648 0.935877
668672 0.924073
669696 0.945033
670720 0.919173
671744 0.939132
672768 0.919743
673792 0.901235
674816 0.878103
675840 0.928907
676864 0.958441
