Time Real

0 0
1024 0.025373
2048 0.0895435
3072 0.099755
4096 0.0994275
5120 0.117497
6144 0.123841
7168 0.147856
8192 0.138907
9216 0.180294
10240 0.1775
11264 0.178341
12288 0.203269
13312 0.192543
14336 0.232202
15360 0.217114
16384 0.253096
17408 0.239985
18432 0.275967
19456 0.265419
20480 0.248246
21504 0.267762
22528 0.30035
23552 0.324889
24576 0.29106
25600 0.293703
26624 0.340616
27648 0.325293
28672 0.334533
29696 0.329989
30720 0.351253
31744 0.365804
32768 0.375838
33792 0.351589
34816 0.40393
35840 0.379098
36864 0.427106
37888 0.405729
38912 0.423041
39936 0.417642
40960 0.411121
41984 0.415864
43008 0.437521
44032 0.428164
45056 0.431737
46080 0.407694
47104 0.420283
48128 0.421421
49152 0.454352
50176 0.447937
51200 0.482443
52224 0.498094
53248 0.473555
54272 0.454628
55296 0.486741
56320 0.480219
57344 0.496935
58368 0.533296
59392 0.496852
60416 0.525427
61440 0.491313
62464 0.54328
63488 0.524168
64512 0.517561
65536 0.517506
66560 0.525945
67584 0.532788
68608 0.589755
69632 0.541459
70656 0.518609
71680 0.545713
72704 0.541754
73728 0.535013
74752 0.570178
75776 0.577918
76800 0.597573
77824 0.596968
78848 0.56527
79872 0.57202
80896 0.564155
81920 0.605792
82944 0.58994
83968 0.595359
84992 0.588396
86016 0.584723
87040 0.623721
88064 0.616828
89088 0.601449
90112 0.644006
91136 0.607656
92160 0.622697
93184 0.615775
94208 0.646744
95232 0.65008
96256 0.663922
97280 0.630654
98304 0.667055
99328 0.618547
100352 0.657586
101376 0.642917
102400 0.674957
103424 0.64921
104448 0.650553
105472 0.647968
106496 0.661558
107520 0.656934
108544 0.619342
109568 0.661443
110592 0.680293
111616 0.698215
112640 0.656857
113664 0.681524
114688 0.691897
115712 0.652274
116736 0.685715
117760 0.68675
118784 0.704537
119808 0.69888
120832 0.685725
121856 0.698858
122880 0.683463
123904 0.703373
124928 0.704509
125952 0.693878
126976 0.719944
128000 0.722009
129024 0.691698
130048 0.715126
131072 0.724895
132096 0.700873
133120 0.719807
134144 0.732257
135168 0.712999
136192 0.742017
137216 0.707881
138240 0.728613
139264 0.761504
140288 0.737119
141312 0.744313
142336 0.735903
143360 0.74285
144384 0.743729
145408 0.735644
146432 0.74496
147456 0.744497
148480 0.73876
149504 0.743683
150528 0.752422
151552 0.729043
152576 0.760906
153600 0.758885
154624 0.758937
155648 0.758552
156672 0.75101
157696 0.745654
158720 0.820478
159744 0.761531
160768 0.75433
161792 0.748846
162816 0.804568
163840 0.802871
164864 0.74106
165888 0.757082
166912 0.768494
167936 0.823491
168960 0.784724
169984 0.782221
171008 0.755488
172032 0.774441
173056 0.780778
174080 0.801441
175104 0.787495
176128 0.811682
177152 0.818771
178176 0.806426
179200 0.798726
180224 0.784126
181248 0.776176
182272 0.830837
183296 0.834626
184320 0.7935
185344 0.792263
186368 0.80692
187392 0.810054
188416 0.823034
189440 0.792838
190464 0.783905
191488 0.796199
192512 0.78035
193536 0.807777
194560 0.837499
195584 0.818182
196608 0.784421
197632 0.80432
198656 0.780514
199680 0.829813
200704 0.81682
201728 0.806574
202752 0.79166
203776 0.803466
204800 0.832159
205824 0.817361
206848 0.819577
207872 0.826935
208896 0.808269
209920 0.801873
210944 0.853856
211968 0.806766
212992 0.81944
214016 0.791358
215040 0.825686
216064 0.841047
217088 0.82868
218112 0.799006
219136 0.824443
220160 0.856842
221184 0.832308
222208 0.866318
223232 0.790775
224256 0.814153
225280 0.824118
226304 0.865142
227328 0.858311
228352 0.856912
229376 0.827828
230400 0.862449
231424 0.840643
232448 0.837677
233472 0.859484
234496 0.848913
235520 0.847981
236544 0.872535
237568 0.863383
238592 0.845685
239616 0.82444
240640 0.843963
241664 0.862812
242688 0.812308
243712 0.846096
244736 0.891493
245760 0.864454
246784 0.853627
247808 0.850727
248832 0.861482
249856 0.842202
250880 0.871843
251904 0.869999
252928 0.889808
253952 0.847161
254976 0.857823
256000 0.890609
257024 0.831107
258048 0.850222
259072 0.853967
260096 0.869984
261120 0.856977
262144 0.85475
263168 0.870552
264192 0.82869
265216 0.83226
266240 0.861875
267264 0.878211
268288 0.85884
269312 0.871541
270336 0.889328
271360 0.882229
272384 0.868096
273408 0.880422
274432 0.909245
275456 0.889886
276480 0.877073
277504 0.841808
278528 0.861758
