Time Real

300 0
1324 0.32329
2348 0.557301
3372 0.646824
4396 0.744917
5420 0.784811
6444 0.788188
7468 0.825664
8492 0.814209
9516 0.811095
10540 0.888161
11564 0.839096
12588 0.841836
13612 0.964636
14636 0.872924
15660 0.882694
16684 0.852368
17708 0.796178
18732 0.859981
19756 0.902289
20780 0.89764
21804 0.89512
22828 0.913757
23852 0.825538
24876 0.865351
25900 0.90443
26924 0.945725
27948 0.898184
28972 0.921345
29996 0.825467
31020 0.878786
32044 0.90247
33068 0.884063
34092 0.894704
35116 0.899012
36140 0.882688
37164 0.900657
38188 0.883665
39212 0.866342
40236 0.885283
41260 0.887807
42284 0.892461
43308 0.900409
44332 0.861173
45356 0.87336
46380 0.86799
47404 0.945388
48428 0.892163
49452 0.900194
50476 0.940038
51500 0.872356
52524 0.840352
53548 0.932448
54572 0.838501
55596 0.896786
56620 0.856521
57644 0.85594
58668 0.820703
59692 0.989904
60716 0.898855
61740 0.960071
62764 0.822924
63788 0.954031
64812 0.905238
65836 0.888758
66860 0.932285
67884 0.889956
68908 0.891096
69932 0.867904
70956 0.881293
71980 0.935117
73004 0.861384
74028 0.872802
75052 0.929797
76076 0.891813
77100 0.893305
78124 0.882215
79148 0.896295
80172 0.874979
81196 0.894629
82220 0.931898
83244 0.94245
84268 0.949637
85292 0.887133
86316 0.915731
87340 0.956261
88364 0.917986
89388 0.95804
90412 0.92829
91436 0.924405
92460 0.894635
93484 0.904684
94508 0.971192
95532 0.966212
96556 0.87894
97580 0.909379
98604 0.938984
99628 0.850721
100652 0.892483
101676 0.9194
102700 0.919995
103724 0.85766
104748 0.883488
105772 0.841865
106796 0.89387
107820 0.907125
108844 0.955812
109868 0.914982
110892 0.859965
111916 0.875711
112940 0.929755
113964 0.84915
114988 0.866987
116012 0.938452
117036 0.907703
118060 0.892562
119084 0.922634
120108 0.811898
121132 0.90494
122156 0.887877
123180 0.914347
124204 0.956288
125228 0.881143
126252 0.873231
127276 0.886118
128300 0.813329
129324 0.938499
130348 0.893851
131372 0.823024
132396 0.865218
133420 0.91598
134444 0.911501
135468 0.901866
136492 0.866346
137516 0.906865
138540 0.895283
139564 0.882862
140588 0.893591
141612 0.859822
142636 0.925202
143660 0.909855
