Time Real
2.1463e+06 0.866638
2.1545e+06 0.887772
2.16269e+06 0.886454
2.17088e+06 0.891996
2.17907e+06 0.888477
2.18726e+06 0.89147
2.19546e+06 0.91013
2.20365e+06 0.891592
2.21184e+06 0.904454
2.22003e+06 0.916571
2.22822e+06 0.886471
2.23642e+06 0.901428
2.24461e+06 0.909123
2.2528e+06 0.872431
2.26099e+06 0.891766
2.26918e+06 0.903924
2.27738e+06 0.884944
2.28557e+06 0.915194
2.29376e+06 0.891442
2.30195e+06 0.899061
2.31014e+06 0.905281
2.31834e+06 0.904257
2.32653e+06 0.902055
2.33472e+06 0.902316
2.34291e+06 0.890934
2.3511e+06 0.903449
2.3593e+06 0.901386
2.36749e+06 0.908341
2.37568e+06 0.898708
2.38387e+06 0.915972
2.39206e+06 0.897377
2.40026e+06 0.913222
2.40845e+06 0.909637
2.41664e+06 0.903711
2.42483e+06 0.899918
2.43302e+06 0.901319
2.44122e+06 0.906486
2.44941e+06 0.905064
2.4576e+06 0.911988
2.46579e+06 0.908478
2.47398e+06 0.907434
2.48218e+06 0.90101
2.49037e+06 0.924481
2.49856e+06 0.920381
2.50675e+06 0.920347
2.51494e+06 0.912768
2.52314e+06 0.933999
2.53133e+06 0.906122
2.53952e+06 0.916942
2.54771e+06 0.932526
2.5559e+06 0.90631
2.5641e+06 0.905151
2.57229e+06 0.934247
2.58048e+06 0.913497
2.58867e+06 0.912087
2.59686e+06 0.91599
2.60506e+06 0.914021
2.61325e+06 0.925418
2.62144e+06 0.941843
2.62963e+06 0.936692
2.63782e+06 0.931891
2.64602e+06 0.89977
2.65421e+06 0.929497
2.6624e+06 0.916431
2.67059e+06 0.936288
2.67878e+06 0.903506
2.68698e+06 0.912645
2.69517e+06 0.918514
2.70336e+06 0.918627
2.71155e+06 0.931869
2.71974e+06 0.919491
2.72794e+06 0.927473
2.73613e+06 0.917636
2.74432e+06 0.920861
2.75251e+06 0.918999
2.7607e+06 0.916073
2.7689e+06 0.930971
2.77709e+06 0.923248
2.78528e+06 0.939381
2.79347e+06 0.931862
2.80166e+06 0.931147
2.80986e+06 0.926284
2.81805e+06 0.918552
2.82624e+06 0.917079
2.83443e+06 0.922298
2.84262e+06 0.931778
2.85082e+06 0.929499
2.85901e+06 0.916702
2.8672e+06 0.93749
2.87539e+06 0.92355
2.88358e+06 0.94317
2.89178e+06 0.933683
2.89997e+06 0.931171
2.90816e+06 0.926821
2.91635e+06 0.906221
2.92454e+06 0.928545
2.93274e+06 0.936313
2.94093e+06 0.926962
2.94912e+06 0.921636
2.95731e+06 0.939013
2.9655e+06 0.934074
2.9737e+06 0.920459
2.98189e+06 0.929751
2.99008e+06 0.944329
2.99827e+06 0.940819
3.00646e+06 0.942801
3.01466e+06 0.92662
3.02285e+06 0.938481
3.03104e+06 0.922003
3.03923e+06 0.944774
3.04742e+06 0.925101
3.05562e+06 0.939413
3.06381e+06 0.940193
3.072e+06 0.934885
3.08019e+06 0.948126
3.08838e+06 0.935127
3.09658e+06 0.934275
3.10477e+06 0.927691
3.11296e+06 0.952143
3.12115e+06 0.962715
3.12934e+06 0.957039
3.13754e+06 0.929119
3.14573e+06 0.939338
3.15392e+06 0.943392
3.16211e+06 0.941976
3.1703e+06 0.952811
3.1785e+06 0.92796
3.18669e+06 0.933888
3.19488e+06 0.924862
3.20307e+06 0.948801
3.21126e+06 0.950331
3.21946e+06 0.949303
3.22765e+06 0.930208
3.23584e+06 0.922728
3.24403e+06 0.941698
3.25222e+06 0.945267
3.26042e+06 0.932296
3.26861e+06 0.944957
3.2768e+06 0.948183
3.28499e+06 0.928107
3.29318e+06 0.947489
3.30138e+06 0.935115
3.30957e+06 0.95134
3.31776e+06 0.938197
3.32595e+06 0.946337
3.33414e+06 0.930711
3.34234e+06 0.943223
3.35053e+06 0.94313
3.35872e+06 0.932715
3.36691e+06 0.933089
3.3751e+06 0.945919
3.3833e+06 0.964941
3.39149e+06 0.920108
3.39968e+06 0.947718
3.40787e+06 0.941631
3.41606e+06 0.943726
3.42426e+06 0.946679
3.43245e+06 0.94632
3.44064e+06 0.952831
3.44883e+06 0.943492
3.45702e+06 0.948808
3.46522e+06 0.952688
3.47341e+06 0.940984
3.4816e+06 0.966063
3.48979e+06 0.955954
3.49798e+06 0.95582
3.50618e+06 0.9279
3.51437e+06 0.930884
3.52256e+06 0.942473
3.53075e+06 0.929569
3.53894e+06 0.942008
3.54714e+06 0.937322
3.55533e+06 0.936556
3.56352e+06 0.9568
3.57171e+06 0.962577
3.5799e+06 0.927201
3.5881e+06 0.942959
3.59629e+06 0.958357
3.60448e+06 0.939067
3.61267e+06 0.943237
3.62086e+06 0.948704
3.62906e+06 0.951635
3.63725e+06 0.94201
3.64544e+06 0.935446
3.65363e+06 0.962935
3.66182e+06 0.955499
3.67002e+06 0.957949
3.67821e+06 0.951123
3.6864e+06 0.947133
3.69459e+06 0.932509
3.70278e+06 0.963374
3.71098e+06 0.963414
3.71917e+06 0.940198
3.72736e+06 0.936008
3.73555e+06 0.953146
3.74374e+06 0.938482
3.75194e+06 0.943711
3.76013e+06 0.922916
3.76832e+06 0.949421
3.77651e+06 0.948033
3.7847e+06 0.948953
3.7929e+06 0.957377
3.80109e+06 0.9518
3.80928e+06 0.959687
3.81747e+06 0.950232
3.82566e+06 0.963956
3.83386e+06 0.946362
3.84205e+06 0.932293
3.85024e+06 0.952912
3.85843e+06 0.940711
3.86662e+06 0.962995
3.87482e+06 0.967699
3.88301e+06 0.953028
3.8912e+06 0.942658
3.89939e+06 0.94598
3.90758e+06 0.957002
3.91578e+06 0.956826
3.92397e+06 0.957321
3.93216e+06 0.957237
3.94035e+06 0.952071
3.94854e+06 0.96266
3.95674e+06 0.953389
3.96493e+06 0.947858
3.97312e+06 0.932528
3.98131e+06 0.954918
3.9895e+06 0.942627
3.9977e+06 0.962029
4.00589e+06 0.951127
4.01408e+06 0.929714
4.02227e+06 0.951148
4.03046e+06 0.947941
4.03866e+06 0.952051
4.04685e+06 0.942944
4.05504e+06 0.963662
4.06323e+06 0.975825
4.07142e+06 0.949151
4.07962e+06 0.96338
4.08781e+06 0.945123
4.096e+06 0.953005
4.10419e+06 0.961433
4.11238e+06 0.951477
4.12058e+06 0.936937
4.12877e+06 0.96193
4.13696e+06 0.964414
4.14515e+06 0.940767
4.15334e+06 0.953056
4.16154e+06 0.94915
4.16973e+06 0.956666
4.17792e+06 0.967396
4.18611e+06 0.955265
4.1943e+06 0.951596
4.2025e+06 0.950303
4.21069e+06 0.936033
4.21888e+06 0.960664
4.22707e+06 0.955233
4.23526e+06 0.965032
4.24346e+06 0.954855
4.25165e+06 0.956262
4.25984e+06 0.960076
4.26803e+06 0.967424
4.27622e+06 0.958145
4.28442e+06 0.940937
4.29261e+06 0.938654
4.3008e+06 0.947259
4.30899e+06 0.959085
4.31718e+06 0.957159
4.32538e+06 0.961239
4.33357e+06 0.951086
4.34176e+06 0.966748
4.34995e+06 0.94238
4.35814e+06 0.973688
4.36634e+06 0.954048
4.37453e+06 0.966555
4.38272e+06 0.947491
4.39091e+06 0.94367
4.3991e+06 0.97856
4.4073e+06 0.955628
4.41549e+06 0.941096
4.42368e+06 0.947733
4.43187e+06 0.943223
4.44006e+06 0.949671
4.44826e+06 0.958163
4.45645e+06 0.963105
4.46464e+06 0.958322
4.47283e+06 0.963227
4.48102e+06 0.95882
4.48922e+06 0.950443
4.49741e+06 0.950023
4.5056e+06 0.942
4.51379e+06 0.941805
4.52198e+06 0.955524
4.53018e+06 0.951529
4.53837e+06 0.950284
4.54656e+06 0.939444
4.55475e+06 0.953029
4.56294e+06 0.976274
4.57114e+06 0.960596
4.57933e+06 0.968031
4.58752e+06 0.957725
4.59571e+06 0.953371
4.6039e+06 0.947734
4.6121e+06 0.957634
4.62029e+06 0.958129
4.62848e+06 0.968038
4.63667e+06 0.95907
4.64486e+06 0.953362
4.65306e+06 0.961408
4.66125e+06 0.948844
4.66944e+06 0.950524
4.67763e+06 0.959017
4.68582e+06 0.974972
4.69402e+06 0.964986
4.70221e+06 0.956498
4.7104e+06 0.964648
4.71859e+06 0.95257
4.72678e+06 0.945022
4.73498e+06 0.973926
4.74317e+06 0.961764
4.75136e+06 0.958648
4.75955e+06 0.959872
4.76774e+06 0.962226
4.77594e+06 0.957581
4.78413e+06 0.97505
4.79232e+06 0.974323
4.80051e+06 0.966855
4.8087e+06 0.965502
4.8169e+06 0.957657
4.82509e+06 0.972771
4.83328e+06 0.947355
4.84147e+06 0.960974
4.84966e+06 0.956844
4.85786e+06 0.953818
4.86605e+06 0.97308
4.87424e+06 0.957898
4.88243e+06 0.95917
4.89062e+06 0.951393
4.89882e+06 0.966389
4.90701e+06 0.97288
4.9152e+06 0.965562
4.92339e+06 0.967341
4.93158e+06 0.956515
